0	-nan	-nan	-nan	
17.4203	-0.0389194	0.0451497	0.653505	
17.4303	-0.0391747	0.0444897	0.666424	
17.4403	-0.0393368	0.043855	0.677945	
17.4503	-0.0393359	0.043123	0.687994	
17.4603	-0.0390903	0.0421704	0.696524	
17.4703	-0.0384932	0.0408655	0.703526	
17.4803	-0.0373731	0.0391194	0.7094	
17.4903	-0.0354257	0.0365243	0.714682	
17.5003	-0.0325644	0.0329917	0.7194	
17.5103	-0.0287358	0.0284837	0.723548	
17.5203	-0.0238699	0.0229301	0.727145	
17.5303	-0.017934	0.0162783	0.73016	
17.5403	-0.0108569	0.00850112	0.732639	
17.5503	-0.00257406	-0.000470456	0.734598	
17.5603	0.00694764	-0.0106889	0.736061	
17.5703	0.0177342	-0.0222122	0.737063	
17.5803	0.0298537	-0.0351153	0.73764	
17.5903	0.043331	-0.0494523	0.737841	
17.6003	0.0581994	-0.0652954	0.737723	
17.6103	0.0744921	-0.082724	0.73736	
17.6203	0.0921673	-0.101877	0.736883	
17.6303	0.111383	-0.12275	0.736338	
17.6403	0.132171	-0.145431	0.735844	
17.6503	0.154594	-0.170009	0.735538	
17.6603	0.177179	-0.196474	0.73527	
17.6703	0.203741	-0.225419	0.736608	
17.6803	0.232147	-0.256778	0.73907	
17.6903	0.263734	-0.286044	0.742208	
17.7003	0.29948	-0.303265	0.744217	
17.7103	0.333554	-0.32101	0.745609	
17.7203	0.366003	-0.339877	0.746372	
17.7303	0.396437	-0.360869	0.746691	
17.7403	0.42485	-0.384181	0.746647	
17.7503	0.451404	-0.40881	0.746079	
17.7603	0.476322	-0.430373	0.744284	
17.7703	0.497251	-0.45222	0.74157	
17.7803	0.515945	-0.474563	0.73846	
17.7903	0.533726	-0.497261	0.735224	
17.8003	0.551255	-0.520161	0.732028	
17.8103	0.568676	-0.543242	0.72892	
17.8203	0.586081	-0.566502	0.725935	
17.8303	0.603556	-0.589933	0.723115	
17.8403	0.621167	-0.614467	0.720491	
17.8503	0.639279	-0.64061	0.718158	
17.8603	0.657518	-0.66732	0.716095	
17.8703	0.675863	-0.694399	0.714335	
17.8803	0.694507	-0.721822	0.712942	
17.8903	0.713685	-0.749555	0.711948	
17.9003	0.73361	-0.777593	0.711415	
17.9103	0.754493	-0.805947	0.711451	
17.9203	0.776565	-0.834634	0.712199	
17.9303	0.800062	-0.863672	0.713841	
17.9403	0.825233	-0.893086	0.716599	
17.9503	0.838349	-0.927154	0.710411	
17.9603	0.780974	-0.999665	0.634805	
17.9703	0.601436	-1.11269	0.431592	
17.9803	0.26768	-1.20384	0.0856013	
17.9903	-0.167253	-1.23159	-0.352669	
18.0003	-0.513664	-1.20961	-0.696066	
18.0103	-0.739089	-1.17471	-0.913161	
18.0203	-0.880602	-1.14952	-1.04206	
18.0303	-0.970234	-1.14452	-1.11588	
18.0403	-1.04807	-1.14639	-1.17809	
18.0503	-1.13187	-1.14247	-1.24814	
18.0603	-1.21794	-1.13266	-1.32205	
18.0703	-1.304	-1.13203	-1.39256	
18.0803	-1.40509	-1.11603	-1.47325	
18.0903	-1.47623	-0.90702	-1.54249	
18.1003	-1.50526	-0.871274	-1.56561	
18.1103	-1.5312	-0.845248	-1.58717	
18.1203	-1.55482	-0.815502	-1.60829	
18.1303	-1.57593	-0.782425	-1.62851	
18.1403	-1.59449	-0.746402	-1.64757	
18.1503	-1.61054	-0.707797	-1.66536	
18.1603	-1.62419	-0.666952	-1.68188	
18.1703	-1.63556	-0.624175	-1.69719	
18.1803	-1.64478	-0.579746	-1.71137	
18.1903	-1.65201	-0.533913	-1.72452	
18.2003	-1.65738	-0.4869	-1.73675	
18.2103	-1.66102	-0.438905	-1.74816	
18.2203	-1.66303	-0.3901	-1.75886	
18.2303	-1.66354	-0.340646	-1.76892	
18.2403	-1.66265	-0.290681	-1.77846	
18.2503	-1.66043	-0.240324	-1.78753	
18.2603	-1.65696	-0.18968	-1.7962	
18.2703	-1.65232	-0.138843	-1.80454	
18.2803	-1.64653	-0.0878886	-1.81262	
18.2903	-1.63956	-0.0368841	-1.82051	
18.3003	-1.63143	0.0141094	-1.82827	
18.3103	-1.62215	0.0650354	-1.83595	
18.3203	-1.61172	0.115848	-1.84358	
18.3303	-1.60018	0.166509	-1.85121	
18.3403	-1.58753	0.21699	-1.85885	
18.3503	-1.57382	0.267273	-1.86655	
18.3603	-1.55907	0.317337	-1.87432	
18.3703	-1.54331	0.367168	-1.88219	
18.3803	-1.52653	0.416757	-1.89021	
18.3903	-1.5086	0.4661	-1.89845	
18.4003	-1.48946	0.515201	-1.90697	
18.4103	-1.46908	0.564064	-1.91582	
18.4203	-1.44756	0.612694	-1.92499	
